file,class,type,cbo,lcom
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\RBitSetRx.java,org.redisson.api.RBitSetRx,interface,6,780
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\rx\RedissonTransferQueueRx.java,org.redisson.rx.RedissonTransferQueueRx,class,9,4
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\RPermitExpirableSemaphoreRx.java,org.redisson.api.RPermitExpirableSemaphoreRx,interface,4,210
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\test\java\org\redisson\executor\RedissonExecutorServiceSpringTest.java,org.redisson.executor.RedissonExecutorServiceSpringTest$SampleRunnable,innerclass,4,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\client\codec\IntegerCodec.java,org.redisson.client.codec.IntegerCodec,class,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-tomcat\redisson-tomcat-10\src\main\java\org\redisson\tomcat\AttributesClearMessage.java,org.redisson.tomcat.AttributesClearMessage,class,1,1
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\options\LiveObjectOptions.java,org.redisson.api.options.LiveObjectOptions,interface,3,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\misc\CompositeAsyncIterator.java,org.redisson.misc.CompositeAsyncIterator,class,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\rx\RedissonScoredSortedSetRx.java,org.redisson.rx.RedissonScoredSortedSetRx$Anonymous1,anonymous,4,0
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson-spring-data\redisson-spring-data-34\src\test\java\org\redisson\spring\data\connection\RedissonMultiConnectionTest.java,org.redisson.spring.data.connection.RedissonMultiConnectionTest,class,6,6
C:\Users\Yamini parvathaneni\Documents\groupAssignment2\redisson\redisson\src\main\java\org\redisson\api\RPriorityQueue.java,org.redisson.api.RPriorityQueue,interface,3,6
